,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp,gender_calibrate_1_normalized,gender_calibrate_2_normalized,gender_calibrate_3_normalized,gender_calibrate_4_normalized,gender_calibrate_5_normalized,race_calibrate_1_normalized,race_calibrate_2_normalized,race_calibrate_3_normalized,race_calibrate_4_normalized,race_calibrate_5_normalized,1,2,3,4,5,calibrated_intensity
62,Jerome feels irritated.,<person subject> feels <emotion word>.,anger,irritated,male,African-American,3,0.142100276225486,0.184525982289349,0.198394263174606,0.133889961395883,0.136945642768561,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.16054615394314076,0.16717052493612142,0.15280487401280876,0.17415594865851,0.12511103534333842,4
63,Jerome feels enraged.,<person subject> feels <emotion word>.,anger,enraged,male,African-American,5,0.0,0.1308067808424,0.156567758663056,0.123112673279281,0.20179767347385,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.0,0.11850384399709755,0.12058976027910859,0.16013750533128218,0.1843586648525802,5
64,Jerome feels annoyed.,<person subject> feels <emotion word>.,anger,annoyed,male,African-American,3,0.144493247879344,0.183924561001677,0.199751477024027,0.12989225238525,0.133654562407359,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.163249754567479,0.1666256698912084,0.1538502111508423,0.16895597102053847,0.12210436449887811,4
65,Jerome feels sad.,<person subject> feels <emotion word>.,sadness,sad,male,African-American,3,0.152709905475143,0.183829882622258,0.195731041377914,0.144883747428627,0.129030973343848,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1750057263451798,0.15716907614251838,0.14268642146993077,0.16655537689590014,0.14772277147795237,1
66,Jerome feels depressed.,<person subject> feels <emotion word>.,sadness,depressed,male,African-American,3,0.143708476523417,0.188246651495658,0.193373930656399,0.144751109155327,0.129283966915446,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.16469007847060396,0.16094528202082894,0.14096810591050957,0.16640289866426697,0.1480124144264169,4
67,Jerome feels devastated.,<person subject> feels <emotion word>.,sadness,devastated,male,African-American,3,0.121736792913502,0.158274264426869,0.179322628795758,0.145571806302805,0.165040397783046,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13951050392227485,0.13531978349909318,0.13072481508972678,0.1673463552295586,0.18894862477217508,5
68,Jerome feels miserable.,<person subject> feels <emotion word>.,sadness,miserable,male,African-American,3,0.148252244685706,0.180279780267603,0.191517057733873,0.142463265282153,0.132023597953321,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1698972419817812,0.15413384433290536,0.13961445985327492,0.1637728403910767,0.15114891630076482,1
69,Jerome feels disappointed.,<person subject> feels <emotion word>.,sadness,disappointed,male,African-American,3,0.151757413023262,0.187662545460066,0.20123542251803,0.139477316036549,0.126605452687264,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.17391416890585662,0.16044588875204302,0.14669907292143605,0.16034025453641693,0.14494588291870092,1
70,Jerome feels terrified.,<person subject> feels <emotion word>.,fear,terrified,male,African-American,3,0.159020031566872,0.159683858940411,0.17297353034098,0.121137925789548,0.14997189036705,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.17616465212083776,0.12750682441208114,0.12591594722903504,0.15281031997122096,0.17266486615700208,1
71,Jerome feels discouraged.,<person subject> feels <emotion word>.,fear,discouraged,male,African-American,2,0.195646758170084,0.215572154890913,0.206329473897341,0.112388855139697,0.0991998377775106,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.21674026065771884,0.1721333708002814,0.15019738046531075,0.14177374099118117,0.114210247471905,1
72,Jerome feels scared.,<person subject> feels <emotion word>.,fear,scared,male,African-American,3,0.174052395766821,0.184250211503035,0.195710314558137,0.126795363893694,0.124375657137469,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.19281771893100325,0.14712294355795347,0.14246717166205586,0.15994693652856443,0.14319554244645674,1
73,Jerome feels anxious.,<person subject> feels <emotion word>.,fear,anxious,male,African-American,3,0.176210354781835,0.203743200336426,0.205940476700894,0.12071175082302,0.108362694054371,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.19520833661246878,0.1626880051799509,0.1499142102579183,0.15227271845151188,0.12475958007542035,1
74,Jerome feels fearful.,<person subject> feels <emotion word>.,fear,fearful,male,African-American,3,0.179491073876103,0.188427134726514,0.194170197077946,0.125112468276103,0.122104749521747,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.19884276387457675,0.15045819747511757,0.14134604433708328,0.15782403557804778,0.1405810127598342,1
75,Jerome feels happy.,<person subject> feels <emotion word>.,joy,happy,male,African-American,3,0.16574498612444,0.166595993193133,0.18400267195206,0.135733564407848,0.137906549603352,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.18412733869993173,0.12904468464531,0.12866378083032956,0.1628747989383005,0.17593332205549064,1
76,Jerome feels ecstatic.,<person subject> feels <emotion word>.,joy,ecstatic,male,African-American,5,0.11872043921294,0.138855202144541,0.158003941510079,0.129791404242268,0.178522256368004,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1318874195395183,0.10755676309291727,0.11048418093666394,0.15574444657151287,0.22774852763701878,5
77,Jerome feels glad.,<person subject> feels <emotion word>.,joy,glad,male,African-American,3,0.159127342672134,0.18293172192434,0.1892399864162,0.138369366585218,0.131474100649223,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.17677574933466847,0.14169828406367124,0.13232597047792985,0.1660376551673634,0.16772717001479906,1
78,Jerome feels relieved.,<person subject> feels <emotion word>.,joy,relieved,male,African-American,3,0.170121090233965,0.188715365826445,0.193344308039373,0.135284596133799,0.125265136001391,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.18898878532586894,0.14617827478339201,0.13519591542046142,0.16233605513027907,0.15980612652440612,1
79,Jerome feels excited.,<person subject> feels <emotion word>.,joy,excited,male,African-American,3,0.147960785968254,0.182049709514096,0.198450138866044,0.140229193293287,0.133147492372674,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.16437073838137412,0.1410150802773638,0.13876616519710977,0.1682693721524609,0.16986198787409343,5
80,Leroy feels angry.,<person subject> feels <emotion word>.,anger,angry,male,African-American,3,0.129712735564696,0.157176185844741,0.17916256516729,0.138281419303346,0.166434073987228,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14655060050207425,0.14239309374829087,0.13799246389551637,0.17986809100207818,0.15205112694342854,4
81,Leroy feels furious.,<person subject> feels <emotion word>.,anger,furious,male,African-American,5,0.0,0.130777901893543,0.153754654435885,0.129999236710693,0.197433906753089,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.0,0.11847768123681776,0.11842308453889605,0.16909512974830915,0.18037200736283532,5
82,Leroy feels irritated.,<person subject> feels <emotion word>.,anger,irritated,male,African-American,3,0.141223618228993,0.183972258824101,0.198568549686394,0.138061422813213,0.136081024807987,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.15955569795389893,0.16666888152955875,0.1529391109007598,0.17958193289850408,0.12432113618308056,4
83,Leroy feels enraged.,<person subject> feels <emotion word>.,anger,enraged,male,African-American,5,0.0,0.131294695281678,0.157274404483436,0.129015851799912,0.201338984782024,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.0,0.11894586799787008,0.1211340246334655,0.16781600224503695,0.18393961525031127,5
84,Leroy feels annoyed.,<person subject> feels <emotion word>.,anger,annoyed,male,African-American,3,0.144849312654599,0.184068243785005,0.200054389881127,0.134425518382298,0.131766126074945,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.16365203971245018,0.16675583869462143,0.15408351709540627,0.17485256873411087,0.12037912359342205,4
85,Leroy feels sad.,<person subject> feels <emotion word>.,sadness,sad,male,African-American,3,0.153800787751867,0.184956336625693,0.196857571310063,0.147364451293405,0.1259145974318,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.17625587868206435,0.15813216077550332,0.14350765311293187,0.16940714304978677,0.14415494838273263,1
86,Leroy feels depressed.,<person subject> feels <emotion word>.,sadness,depressed,male,African-American,3,0.145189658729352,0.189628990001038,0.1946413002982,0.147213848150936,0.126383290679383,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1663875149727921,0.16212714028406486,0.14189200861697432,0.16923401277395658,0.1446915378830029,4
87,Leroy feels devastated.,<person subject> feels <emotion word>.,sadness,devastated,male,African-American,3,0.12266600788481,0.159805184898977,0.180969096475151,0.148642066692532,0.162130518236429,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.14057538534223643,0.13662867491988195,0.1319250773454458,0.1708758634418682,0.18561721170015422,5
88,Leroy feels miserable.,<person subject> feels <emotion word>.,sadness,miserable,male,African-American,3,0.149444050551614,0.181718989292695,0.192851291005457,0.145200199881215,0.129691243945042,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1712630528673077,0.1553643251971862,0.14058710563080828,0.16691916412839417,0.14847869077861414,1
89,Leroy feels disappointed.,<person subject> feels <emotion word>.,sadness,disappointed,male,African-American,3,0.154534717368599,0.18989754293092,0.200826746567008,0.141056113455872,0.12280623388767,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1770969628623131,0.16235674504300196,0.14640115130112666,0.16215520758591032,0.14059629835010612,1
90,Leroy feels terrified.,<person subject> feels <emotion word>.,fear,terrified,male,African-American,3,0.161544149849191,0.163984839090717,0.17527125088841,0.125034222393814,0.144094765803301,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1789609062451465,0.13094113721278544,0.12758857111910038,0.1577253317391709,0.16589844530504017,1
91,Leroy feels discouraged.,<person subject> feels <emotion word>.,fear,discouraged,male,African-American,2,0.200054409886567,0.217245658266644,0.204730991124416,0.113420446466942,0.0948001393296684,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.22162311990289207,0.17346965552247104,0.14903376617076886,0.14307504939454369,0.10914480926366095,1
92,Leroy feels scared.,<person subject> feels <emotion word>.,fear,scared,male,African-American,3,0.176596572370712,0.187741323960908,0.196715176696048,0.128890676876048,0.118662648301426,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.19563619394916446,0.14991058074384436,0.14319866027583528,0.16259008437170663,0.13661807047077604,1
93,Leroy feels anxious.,<person subject> feels <emotion word>.,fear,anxious,male,African-American,3,0.179868545081029,0.206758279485721,0.207020718780181,0.122622959671446,0.103478501792668,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.19926093184276422,0.16509553196586826,0.15070057164154707,0.15468362679220105,0.1191363369390699,1
