emotion,emotion_word,race,template,gender,avg_intensity_x,avg_intensity_y
anger,irritated,African-American,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,African-American,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,African-American,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,European,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,European,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,European,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,European,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,European,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,European,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,European,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,European,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,European,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,European,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritated,European,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritated,European,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritating,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritating,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritating,African-American,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.6,1.6
anger,irritating,African-American,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.6,1.6
anger,irritating,African-American,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.6,1.6
anger,irritating,African-American,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.6,1.6
anger,irritating,African-American,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,African-American,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,African-American,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritating,African-American,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritating,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritating,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritating,European,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,European,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.4
anger,irritating,European,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.4,1.0
anger,irritating,European,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.4,1.4
anger,irritating,European,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,European,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
anger,irritating,European,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,irritating,European,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
anger,outrageous,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.1,2.1
anger,outrageous,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.1,2.0
anger,outrageous,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.1
anger,outrageous,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
anger,outrageous,African-American,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.2,2.2
anger,outrageous,African-American,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.2,2.0
anger,outrageous,African-American,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.2
anger,outrageous,African-American,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
anger,outrageous,African-American,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
anger,outrageous,African-American,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
anger,outrageous,African-American,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
anger,outrageous,African-American,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
anger,outrageous,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
anger,outrageous,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
anger,outrageous,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
anger,outrageous,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
anger,outrageous,European,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.7,1.7
anger,outrageous,European,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.7,2.0
anger,outrageous,European,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,1.7
anger,outrageous,European,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
anger,outrageous,European,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
